src,tar,src_type,tar_type,is_net,arc_delay
_19317_/A,_19317_/Y,pin,pin,0,2.008715242751702e-11
_19318_/A,_19318_/Y,pin,pin,0,2.100964541229544e-11
_19319_/A1,_19319_/Y,pin,pin,0,4.229774863695468e-11
_19319_/A2,_19319_/Y,pin,pin,0,3.774377338450208e-11
_19319_/B1,_19319_/Y,pin,pin,0,3.526633152173275e-11
_19319_/B2,_19319_/Y,pin,pin,0,3.803156053971968e-11
_19320_/A1,_19320_/Y,pin,pin,0,1.9221912256339735e-11
_19320_/A2,_19320_/Y,pin,pin,0,1.846130713578642e-11
_19320_/B,_19320_/Y,pin,pin,0,1.9975762363677596e-11
_19321_/A,_19321_/Y,pin,pin,0,4.0422748481816484e-11
_19321_/B,_19321_/Y,pin,pin,0,4.0941298962149375e-11
_19321_/C,_19321_/Y,pin,pin,0,4.098587788603503e-11
_19321_/D,_19321_/Y,pin,pin,0,4.094531658171974e-11
_19322_/A,_19322_/Y,pin,pin,0,1.266703061886254e-11
_19322_/B,_19322_/Y,pin,pin,0,1.1371156620476608e-11
_19323_/A,_19323_/Y,pin,pin,0,1.1692225312942561e-11
_19324_/A,_19324_/Y,pin,pin,0,2.6726428362100485e-11
_19324_/B,_19324_/Y,pin,pin,0,2.833309628580416e-11
_19324_/C,_19324_/Y,pin,pin,0,2.8607356067356093e-11
_19325_/A,_19325_/Y,pin,pin,0,3.306135920588815e-11
_19325_/B,_19325_/Y,pin,pin,0,3.632485631732685e-11
_19325_/C,_19325_/Y,pin,pin,0,3.902285786172577e-11
_19325_/D,_19325_/Y,pin,pin,0,3.956465363663675e-11
_19325_/E,_19325_/Y,pin,pin,0,4.036987757971566e-11
_19326_/A,_19326_/Y,pin,pin,0,3.635567541460105e-11
_19326_/B,_19326_/Y,pin,pin,0,3.953698479719492e-11
_19326_/C,_19326_/Y,pin,pin,0,3.7391981871914837e-11
_19326_/D,_19326_/Y,pin,pin,0,3.721994240590831e-11
_19327_/A1,_19327_/Y,pin,pin,0,1.9226899586333168e-11
_19327_/A2,_19327_/Y,pin,pin,0,1.960930376410097e-11
_19327_/B1,_19327_/Y,pin,pin,0,1.6660138546509273e-11
_19327_/B2,_19327_/Y,pin,pin,0,1.5641208814254348e-11
_19327_/C,_19327_/Y,pin,pin,0,1.477271950600656e-11
_19328_/A,_19328_/Y,pin,pin,0,5.5159977280228034e-11
_19328_/B,_19328_/Y,pin,pin,0,4.4883433775178005e-11
_19328_/C,_19328_/Y,pin,pin,0,4.369965847517143e-11
_19328_/D,_19328_/Y,pin,pin,0,4.604531686491775e-11
_19329_/A,_19329_/Y,pin,pin,0,2.2689770201589354e-11
_19330_/A1,_19330_/Y,pin,pin,0,1.995296809720326e-11
_19330_/A2,_19330_/Y,pin,pin,0,1.899352203293958e-11
_19330_/B1,_19330_/Y,pin,pin,0,1.9458505987057784e-11
_19330_/B2,_19330_/Y,pin,pin,0,2.60932074558351e-11
_19331_/A,_19331_/Y,pin,pin,0,2.0942650391653217e-11
_19331_/B,_19331_/Y,pin,pin,0,2.488353793850262e-11
_19332_/A,_19332_/Y,pin,pin,0,1.8292268741393336e-11
_19333_/A,_19333_/Y,pin,pin,0,1.5966696714775352e-11
_19334_/A,_19334_/Y,pin,pin,0,2.1361336310921075e-11
_19335_/A,_19335_/Y,pin,pin,0,1.4127930596241622e-11
_19336_/A,_19336_/Y,pin,pin,0,2.0304955633543287e-11
_19337_/A,_19337_/Y,pin,pin,0,2.1553005907781753e-11
_19338_/A,_19338_/Y,pin,pin,0,2.0450514545689025e-11
_19339_/A,_19339_/Y,pin,pin,0,1.20366442507569e-11
_19340_/A,_19340_/Y,pin,pin,0,2.574827503987187e-11
_19341_/A,_19341_/Y,pin,pin,0,2.1526582599795674e-11
_19342_/A,_19342_/Y,pin,pin,0,1.4923987393111737e-11
_19343_/A,_19343_/Y,pin,pin,0,2.1215820766862237e-11
_19344_/A,_19344_/Y,pin,pin,0,2.0360980262923434e-11
_19345_/A,_19345_/Y,pin,pin,0,1.942369876051231e-11
_19346_/A,_19346_/Y,pin,pin,0,1.6786504478116804e-11
_19347_/A,_19347_/Y,pin,pin,0,1.6002092012579183e-11
_19348_/A,_19348_/Y,pin,pin,0,1.673868856022498e-11
_19349_/A,_19349_/Y,pin,pin,0,2.118022944530562e-11
_19350_/A,_19350_/Y,pin,pin,0,1.2221644703214185e-11
_19351_/A,_19351_/Y,pin,pin,0,1.8708262369826478e-11
_19352_/A,_19352_/Y,pin,pin,0,2.421489744830474e-11
_19353_/A,_19353_/Y,pin,pin,0,1.985168453233488e-11
_19354_/A,_19354_/Y,pin,pin,0,1.9463614747694535e-11
_19355_/A,_19355_/Y,pin,pin,0,1.178144127395031e-11
_19355_/B,_19355_/Y,pin,pin,0,1.3913534387122173e-11
_19356_/A,_19356_/Y,pin,pin,0,9.783038094901553e-12
_19357_/A,_19357_/Y,pin,pin,0,1.9819954705235787e-11
_19358_/A,_19358_/Y,pin,pin,0,2.043358884873392e-11
_19359_/A,_19359_/Y,pin,pin,0,2.0568999628545193e-11
_19360_/A1,_19360_/Y,pin,pin,0,2.4066228176966575e-11
_19360_/A2,_19360_/Y,pin,pin,0,2.3155474065950088e-11
