src,tar,src_type,tar_type
clkbuf_6_21__f_clk_i,clkbuf_leaf_202_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_201_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_200_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_199_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_198_clk_i,cell,cell
clkbuf_6_21__f_clk_i,clkbuf_leaf_196_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_240_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_238_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_237_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_235_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_233_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_232_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_231_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_230_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_229_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_228_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_227_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_224_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_221_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_220_clk_i,cell,cell
clkbuf_6_22__f_clk_i,clkbuf_leaf_179_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_242_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_241_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_223_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_222_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_219_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_218_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_217_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_216_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_215_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_214_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_213_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_212_clk_i,cell,cell
clkbuf_6_23__f_clk_i,clkbuf_leaf_208_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_124_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_121_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_120_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_119_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_118_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_117_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_116_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_115_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_114_clk_i,cell,cell
clkbuf_6_24__f_clk_i,clkbuf_leaf_113_clk_i,cell,cell
clkbuf_6_25__f_clk_i,clkbuf_leaf_278_clk_i,cell,cell
clkbuf_6_25__f_clk_i,clkbuf_leaf_277_clk_i,cell,cell
clkbuf_6_25__f_clk_i,clkbuf_leaf_276_clk_i,cell,cell
