src,tar,src_type,tar_type,is_net,arc_delay
_16702_/A1,_16702_/ZN,pin,pin,0,3.76311377892069e-11
_16702_/A2,_16702_/ZN,pin,pin,0,4.15539443132662e-11
_16703_/A1,_16703_/ZN,pin,pin,0,4.759799845932555e-11
_16703_/A2,_16703_/ZN,pin,pin,0,5.65781553552025e-11
_16703_/A3,_16703_/ZN,pin,pin,0,6.03412320110408e-11
_16705_/A1,_16705_/ZN,pin,pin,0,3.858927066779927e-11
_16705_/A2,_16705_/ZN,pin,pin,0,4.498220546045317e-11
_16705_/A3,_16705_/ZN,pin,pin,0,5.385844201177825e-11
_16706_/A1,_16706_/ZN,pin,pin,0,6.041202954554237e-11
_16706_/A2,_16706_/ZN,pin,pin,0,6.057679358129064e-11
_16706_/A3,_16706_/ZN,pin,pin,0,6.443884315032733e-11
_16706_/A4,_16706_/ZN,pin,pin,0,6.321670964481996e-11
_16708_/A1,_16708_/ZN,pin,pin,0,4.126758310074585e-11
_16708_/A2,_16708_/ZN,pin,pin,0,4.788423130230868e-11
_16709_/A1,_16709_/ZN,pin,pin,0,4.215175083976952e-11
_16709_/A2,_16709_/ZN,pin,pin,0,5.799755467550405e-11
_16709_/A3,_16709_/ZN,pin,pin,0,5.4710617980457954e-11
_16710_/A,_16710_/ZN,pin,pin,0,2.2412231792667825e-11
_16710_/B1,_16710_/ZN,pin,pin,0,2.2657323933694684e-11
_16710_/B2,_16710_/ZN,pin,pin,0,2.835140802681657e-11
_16711_/A1,_16711_/ZN,pin,pin,0,4.66824252864928e-11
_16711_/A2,_16711_/ZN,pin,pin,0,5.7849617457472746e-11
_16711_/A3,_16711_/ZN,pin,pin,0,6.867782731401206e-11
_16711_/B1,_16711_/ZN,pin,pin,0,7.312261907088669e-11
_16711_/B2,_16711_/ZN,pin,pin,0,8.18860534934629e-11
_16711_/B3,_16711_/ZN,pin,pin,0,8.658614797374398e-11
_16712_/A1,_16712_/ZN,pin,pin,0,5.551857584773501e-11
_16712_/A2,_16712_/ZN,pin,pin,0,6.46486961186632e-11
_16712_/A3,_16712_/ZN,pin,pin,0,6.86528542348519e-11
_16713_/A1,_16713_/ZN,pin,pin,0,2.7556359971647737e-11
_16713_/A2,_16713_/ZN,pin,pin,0,3.403901119303221e-11
_16714_/A1,_16714_/ZN,pin,pin,0,4.2265135835606316e-11
_16714_/A2,_16714_/ZN,pin,pin,0,5.13074270569458e-11
_16714_/A3,_16714_/ZN,pin,pin,0,5.481301523779791e-11
_16715_/A1,_16715_/ZN,pin,pin,0,6.199332713840988e-11
_16715_/A2,_16715_/ZN,pin,pin,0,6.59996432506027e-11
