pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_22033_/Y,42804,314282,0,-1,0,0,1,1.245220018677301e-13,1.4920958912867377e-09,0,_22033_,_01605_,1.1889297879541516e-10,-4.898250693941009e-09,5.503928424133164e-09,5.129027424999322e-09,-1
_22034_/A1,75163,335482,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22034_,_01220_,1.6262657887011756e-10,-4.879660231438265e-09,4.759117544494984e-09,4.81253215056654e-09,2.4259999814834872e-15
_22034_/A2,75652,335720,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22034_,_01188_,1.0286606982878865e-10,-4.7035961792119e-09,3.982636886945556e-09,4.7075565667853425e-09,2.42400013669502e-15
_22034_/B1,74275,335560,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22034_,net429,1.376529029650797e-10,-4.420193544518725e-09,4.3302428309743846e-09,3.939732540203522e-09,2.4770000469959055e-15
_22034_/Y,74581,335762,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_22034_,_01606_,1.3160898759689843e-10,-4.879660231438265e-09,5.0126636175207295e-09,4.853220492151422e-09,-1
_22035_/A1,76956,324902,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22035_,_01142_,1.4423631178317464e-09,-4.139463438690427e-09,4.108176465678071e-09,3.403629378340156e-09,1.9379999483730512e-15
_22035_/A2,77485,324872,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22035_,_01516_,2.2387440512527945e-10,-4.378368778645836e-09,4.503728057159151e-09,3.93514776320103e-09,1.9090000813579058e-15
_22035_/B1,76190,325075,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22035_,_01414_,1.726605802776504e-10,-4.00602395700389e-09,3.580512775158695e-09,3.898908307320426e-09,1.8440000435350316e-15
_22035_/C1,75660,325387,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22035_,_01606_,1.3160902923026185e-10,-4.879660231438265e-09,5.012825710082325e-09,4.853371482482771e-09,2.0270000294816655e-15
_22035_/D1,74780,324872,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22035_,_01162_,1.2240799485141451e-09,-3.864463860026035e-09,3.963988248756323e-09,3.4555434069716284e-09,1.910999926146373e-15
_22035_/Y,75651,324641,0,-1,0,0,1,2.1067000276426065e-14,1.4621900357170148e-09,0,_22035_,_01607_,4.269425923908443e-10,-4.879660231438265e-09,5.259342295005354e-09,5.102645417309759e-09,-1
_22036_/A,84840,319440,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22036_,_12461_,3.6656658264355713e-10,-4.771959272176218e-09,4.6373935802535016e-09,4.574533640777645e-09,2.466999976020621e-15
_22036_/B,83980,319440,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22036_,_01180_,1.205753552557809e-10,-4.462036073960007e-09,4.0705554482656225e-09,4.44846204317173e-09,2.500999878523409e-15
_22036_/Y,84236,319591,0,-1,0,0,1,8.606999932648379e-14,1.4944788739867931e-09,0,_22036_,_01608_,1.813852679166672e-10,-4.771959272176218e-09,4.795069230567606e-09,4.77346473459761e-09,-1
_22037_/A1,69596,319462,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22037_,_01233_,1.1506835762009615e-10,-4.654627350220153e-09,3.954816474305289e-09,4.665440478390792e-09,1.9379999483730512e-15
_22037_/A2,70125,319432,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22037_,_01541_,1.4290373051562e-10,-5.14707032550632e-09,4.361996541746294e-09,5.129651370339161e-09,1.9090000813579058e-15
_22037_/B1,68830,319635,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22037_,_01608_,1.813852679166672e-10,-4.771959272176218e-09,4.795259744838631e-09,4.773645922995229e-09,1.8440000435350316e-15
_22037_/C1,68300,319947,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22037_,_01162_,1.224065515614825e-09,-3.785210811457773e-09,3.963780415006113e-09,3.455346231362455e-09,2.0270000294816655e-15
_22037_/D1,67420,319432,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22037_,_01287_,1.9347359825339083e-10,-4.297733280367311e-09,3.783068081020247e-09,4.334563818986226e-09,1.910999926146373e-15
_22037_/Y,68291,319201,0,-1,0,0,1,2.1067000276426065e-14,1.4621900357170148e-09,0,_22037_,_01609_,3.7087677373648376e-10,-5.14707032550632e-09,5.540736314202377e-09,4.889862292856151e-09,-1
_22038_/A,69700,322520,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22038_,_01213_,4.695685507094538e-10,-3.0994296018604928e-09,3.459798003646597e-09,3.253532998570563e-09,2.5510000216415933e-15
_22038_/B,68828,322267,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22038_,_01607_,4.269425923908443e-10,-4.879660231438265e-09,5.259492841247493e-09,5.102784861321652e-09,2.529999957296791e-15
_22038_/C,68337,322520,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22038_,_01609_,3.7087677373648376e-10,-5.14707032550632e-09,5.540827352490396e-09,4.8899431170923435e-09,2.494999920641533e-15
_22038_/Y,68877,322336,0,-1,0,0,1,5.2195000302098296e-14,1.488546952366221e-09,0,_22038_,_01610_,2.2890153661414558e-10,-5.14706988141711e-09,5.415142556586261e-09,5.650042655958032e-09,-1
_22039_/A,52200,324840,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22039_,_01598_,1.774437818902186e-10,-5.055206031556736e-09,5.597986074690198e-09,5.5436002455167e-09,2.349999950291095e-15
_22039_/B,51652,324725,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22039_,_01605_,1.1889310369550543e-10,-4.898250693941009e-09,5.504174005466211e-09,5.129264124548172e-09,2.4800000259368434e-15
_22039_/C,50820,324715,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22039_,_01610_,2.2890153661414558e-10,-5.14706988141711e-09,5.415375703421432e-09,5.650264256473747e-09,2.4629998629272128e-15
_22039_/Y,51717,324995,0,-1,0,0,1,1.4649399586192519e-13,1.495808921170294e-09,0,_22039_,_01611_,7.41089759004332e-11,-5.14707032550632e-09,5.7551416965395674e-09,5.686962456508127e-09,-1
_22040_/A1,46840,328025,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22040_,_01229_,4.5297821049672393e-10,-2.871568760554055e-09,3.3902998186619016e-09,3.2245892622739802e-09,1.8449999659292653e-15
