src,tar,src_type,tar_type
_018156_,ANTENNA_1569,net,cell
_004557_,ANTENNA_157,net,cell
_018156_,ANTENNA_1570,net,cell
_018156_,ANTENNA_1571,net,cell
_018156_,ANTENNA_1572,net,cell
_018156_,ANTENNA_1573,net,cell
_018156_,ANTENNA_1574,net,cell
_018156_,ANTENNA_1575,net,cell
_018156_,ANTENNA_1576,net,cell
_018156_,ANTENNA_1577,net,cell
_018156_,ANTENNA_1578,net,cell
_018158_,ANTENNA_1579,net,cell
_004557_,ANTENNA_158,net,cell
_018158_,ANTENNA_1580,net,cell
_018158_,ANTENNA_1581,net,cell
_018158_,ANTENNA_1582,net,cell
_018158_,ANTENNA_1583,net,cell
_018158_,ANTENNA_1584,net,cell
_018158_,ANTENNA_1585,net,cell
_018158_,ANTENNA_1586,net,cell
_018158_,ANTENNA_1587,net,cell
_018559_,ANTENNA_1588,net,cell
_018559_,ANTENNA_1589,net,cell
_004557_,ANTENNA_159,net,cell
_018972_,ANTENNA_1590,net,cell
_018972_,ANTENNA_1591,net,cell
_018972_,ANTENNA_1592,net,cell
_019222_,ANTENNA_1593,net,cell
_019222_,ANTENNA_1594,net,cell
_019222_,ANTENNA_1595,net,cell
_019222_,ANTENNA_1596,net,cell
_019222_,ANTENNA_1597,net,cell
_019229_,ANTENNA_1598,net,cell
_019472_,ANTENNA_1599,net,cell
_004420_,ANTENNA_16,net,cell
_004557_,ANTENNA_160,net,cell
_019472_,ANTENNA_1600,net,cell
_019482_,ANTENNA_1601,net,cell
_019559_,ANTENNA_1602,net,cell
_019559_,ANTENNA_1603,net,cell
_019977_,ANTENNA_1604,net,cell
_019977_,ANTENNA_1605,net,cell
_019999_,ANTENNA_1606,net,cell
_019999_,ANTENNA_1607,net,cell
_019999_,ANTENNA_1608,net,cell
_019999_,ANTENNA_1609,net,cell
_004561_,ANTENNA_161,net,cell
_020002_,ANTENNA_1610,net,cell
_020002_,ANTENNA_1611,net,cell
_020005_,ANTENNA_1612,net,cell
_020005_,ANTENNA_1613,net,cell
_020005_,ANTENNA_1614,net,cell
_020005_,ANTENNA_1615,net,cell
_020010_,ANTENNA_1616,net,cell
_020010_,ANTENNA_1617,net,cell
_020010_,ANTENNA_1618,net,cell
_020010_,ANTENNA_1619,net,cell
_004565_,ANTENNA_162,net,cell
_020015_,ANTENNA_1620,net,cell
_020015_,ANTENNA_1621,net,cell
_020015_,ANTENNA_1622,net,cell
_020015_,ANTENNA_1623,net,cell
_020035_,ANTENNA_1624,net,cell
_020035_,ANTENNA_1625,net,cell
_020035_,ANTENNA_1626,net,cell
_020042_,ANTENNA_1627,net,cell
