src,tar,src_type,tar_type
ANTENNA_1290/DIODE,ANTENNA_1290,pin,cell
ANTENNA_1291/DIODE,ANTENNA_1291,pin,cell
ANTENNA_1292/DIODE,ANTENNA_1292,pin,cell
ANTENNA_1293/DIODE,ANTENNA_1293,pin,cell
ANTENNA_1294/DIODE,ANTENNA_1294,pin,cell
ANTENNA_1295/DIODE,ANTENNA_1295,pin,cell
ANTENNA_1296/DIODE,ANTENNA_1296,pin,cell
ANTENNA_1297/DIODE,ANTENNA_1297,pin,cell
ANTENNA_1298/DIODE,ANTENNA_1298,pin,cell
ANTENNA_1299/DIODE,ANTENNA_1299,pin,cell
ANTENNA_13/DIODE,ANTENNA_13,pin,cell
ANTENNA_130/DIODE,ANTENNA_130,pin,cell
ANTENNA_1300/DIODE,ANTENNA_1300,pin,cell
ANTENNA_1301/DIODE,ANTENNA_1301,pin,cell
ANTENNA_1302/DIODE,ANTENNA_1302,pin,cell
ANTENNA_1303/DIODE,ANTENNA_1303,pin,cell
ANTENNA_1304/DIODE,ANTENNA_1304,pin,cell
ANTENNA_1305/DIODE,ANTENNA_1305,pin,cell
ANTENNA_1306/DIODE,ANTENNA_1306,pin,cell
ANTENNA_1307/DIODE,ANTENNA_1307,pin,cell
ANTENNA_1308/DIODE,ANTENNA_1308,pin,cell
ANTENNA_1309/DIODE,ANTENNA_1309,pin,cell
ANTENNA_131/DIODE,ANTENNA_131,pin,cell
ANTENNA_1310/DIODE,ANTENNA_1310,pin,cell
ANTENNA_1311/DIODE,ANTENNA_1311,pin,cell
ANTENNA_1312/DIODE,ANTENNA_1312,pin,cell
ANTENNA_1313/DIODE,ANTENNA_1313,pin,cell
ANTENNA_1314/DIODE,ANTENNA_1314,pin,cell
ANTENNA_1315/DIODE,ANTENNA_1315,pin,cell
ANTENNA_1316/DIODE,ANTENNA_1316,pin,cell
ANTENNA_1317/DIODE,ANTENNA_1317,pin,cell
ANTENNA_1318/DIODE,ANTENNA_1318,pin,cell
ANTENNA_1319/DIODE,ANTENNA_1319,pin,cell
ANTENNA_132/DIODE,ANTENNA_132,pin,cell
ANTENNA_1320/DIODE,ANTENNA_1320,pin,cell
ANTENNA_1321/DIODE,ANTENNA_1321,pin,cell
ANTENNA_1322/DIODE,ANTENNA_1322,pin,cell
ANTENNA_1323/DIODE,ANTENNA_1323,pin,cell
ANTENNA_1324/DIODE,ANTENNA_1324,pin,cell
ANTENNA_1325/DIODE,ANTENNA_1325,pin,cell
ANTENNA_1326/DIODE,ANTENNA_1326,pin,cell
ANTENNA_1327/DIODE,ANTENNA_1327,pin,cell
ANTENNA_1328/DIODE,ANTENNA_1328,pin,cell
ANTENNA_1329/DIODE,ANTENNA_1329,pin,cell
ANTENNA_133/DIODE,ANTENNA_133,pin,cell
ANTENNA_1330/DIODE,ANTENNA_1330,pin,cell
ANTENNA_1331/DIODE,ANTENNA_1331,pin,cell
ANTENNA_1332/DIODE,ANTENNA_1332,pin,cell
ANTENNA_1333/DIODE,ANTENNA_1333,pin,cell
ANTENNA_1334/DIODE,ANTENNA_1334,pin,cell
ANTENNA_1335/DIODE,ANTENNA_1335,pin,cell
ANTENNA_1336/DIODE,ANTENNA_1336,pin,cell
